ba97ad5025aa20f1e016542674d621cd,1,1
39ffb8519e5bf6b083899a5650025a1b,2,1
4d4034874fb15f6e2080d31b4355971a,2,1
1067ebdefde009264ce4fbc549472984,2,1
89ecb38b3894aec6760da33902d972f2,2,1
2641adf1f8973a22c65518fdd2670f8c,1,1
05dccfb5ab805037185c4e97b95a2e42,2,1
5cc4b6dd122e9d2d7da6321c41f2a63d,1,1
4940d82b4bdc423fdf520d229df88e5d,2,1
8de4e15fa8cec020658de454235baf27,0,1
0ec2c6f6d0c8722e728111331b7a3801,0,1
00a31b0b72b9a1369d5783dba7b22e6b,2,1
f259a915f0f540fb768b8dcf0f6ca04c,0,1
103d67bb40bccc96bf42d9129008f404,2,1
1a6a542b4b4a1cf69dc24fc5f3fed872,0,1
efaee795899c957786fde5c3bc3effac,1,1
296fdd23771a2a1438e29664b42575dd,2,1
c30b3251a1e169c24b6cbbb4be73fc1e,1,1
0efeec8aa4bba0a81ca305a825e2d9e7,0,1
96b95290d41449397e1b74a5a386d762,2,1
58e8a40c9ac8a8a235252fdbc332125c,2,1
f012eba1a7d49aa8ed4301be64e582f9,1,1
8d922176110fdc69ec6bbbe9ffdf12db,2,1
377846dc15ee3fac922a9b7016bb6059,2,1
185a2e365e455fa655dcc33fd42ffcff,1,1
22df9c4a4c734c48e84617a48335207e,2,1
cadce5e7d45a8f716c238eb5c9adb19c,2,1
664e0ca47c1ca93df835f40b1b6a8106,2,1
7082b1a72d47add286bb0d43e5eb206f,2,1
26a224553018d68d1983dbe54ac78ece,1,1
5640d7c54780f790db854bc60ce88c1c,2,1
5afb68effdc133e8c878d355b6ac8437,0,1
c851cee1cab0c26108df524406f005e0,2,1
8ba29719835dbe8c87d0935ac3331155,2,1
0914099694fb8f170d855a718420bfb6,1,1
95932b69e9e6cc76894c2cfddde08c37,2,1
4e9eb4362a4ca39505a97a9d97547f50,2,1
3bfa017952c4bcf756e9c39e1b2000ee,1,1
3cd42cd6a25e91cfd2025c6124ba657d,2,1
f29dc34c3fbbfbcb5a0e9945943082c5,2,1
a1962de01de997adb02d7f9d055ecf5c,1,1
57a0f17623913ea16913901e78881a70,1,1
ef989b2bc4c936f250cbff7cb9bca2ec,0,1
